Date,Open,High,Low,Close,Adj Close,Volume
2024-01-17,53.793331,53.996666,53.543331,53.689999,53.171631,14827800
2024-01-18,53.720001,54.463333,53.560001,54.413334,53.887981,18190500
2024-01-19,54.476665,54.523335,53.813332,54.126667,53.604080,19175400
2024-01-22,54.263332,54.316666,53.833332,54.130001,53.607384,13938300
2024-01-23,54.040001,54.283333,53.923332,54.266666,53.742729,12066600
2024-01-24,54.299999,54.356667,53.439999,53.500000,52.983467,22932900
2024-01-25,53.799999,54.290001,53.473331,54.279999,53.755936,16369500
2024-01-26,54.349998,54.793331,54.220001,54.756668,54.228004,15746400
2024-01-29,54.783333,55.136665,54.506668,55.013332,54.482185,18240300
2024-01-30,54.900002,55.270000,54.540001,55.196667,54.663750,15270000
2024-01-31,55.933334,55.933334,55.036667,55.083332,54.551510,26134800
2024-02-01,55.233334,56.116669,55.060001,56.103333,55.561661,20792700
2024-02-02,56.049999,56.860001,55.973331,56.523335,55.977612,21670800
2024-02-05,56.669998,56.669998,56.023335,56.220001,55.677204,19145100
2024-02-06,56.263332,56.650002,56.113335,56.603333,56.056831,14181300
2024-02-07,56.756668,56.886665,56.400002,56.459999,55.914886,17082600
2024-02-08,56.459999,56.849998,56.380001,56.456669,55.911587,14427900
2024-02-09,56.463333,56.576668,56.306667,56.426666,55.881878,14329800
2024-02-12,56.410000,56.786667,56.349998,56.766666,56.218590,14795100
2024-02-13,56.873333,57.023335,56.090000,56.380001,55.835659,18574200
2024-02-14,56.250000,56.293331,55.846668,56.200001,55.657398,18484500
2024-02-15,56.599998,56.616669,55.990002,56.430000,55.885178,16948800
2024-02-16,56.763332,57.310001,56.430000,56.786667,56.238396,22373400
2024-02-20,59.493332,60.450001,58.410000,58.619999,58.054031,71788500
2024-02-21,58.333332,58.526669,57.599998,57.900002,57.340988,40551600
2024-02-22,57.959999,58.490002,57.770000,58.470001,57.905479,29512800
2024-02-23,58.696667,59.216667,58.436668,58.520000,57.954998,74365800
2024-02-26,59.119999,59.840000,58.180000,59.599998,59.024567,32154800
2024-02-27,59.639999,59.799999,59.220001,59.590000,59.014668,18012700
2024-02-28,59.549999,59.759998,59.310001,59.619999,59.044373,14803300
2024-02-29,59.450001,59.490002,58.590000,58.610001,58.044128,29245100
2024-03-01,58.799999,58.849998,58.200001,58.759998,58.192677,19017700
2024-03-04,58.500000,59.389999,58.400002,59.299999,58.727467,16033300
2024-03-05,59.869999,60.340000,59.580002,60.040001,59.460323,19676900
2024-03-06,60.119999,60.619999,60.040001,60.570000,59.985207,12698700
2024-03-07,61.000000,61.070000,60.349998,60.360001,59.777233,16195300
2024-03-08,60.000000,60.279999,59.730000,60.119999,59.539547,12132000
2024-03-11,60.099998,60.709999,59.869999,60.660000,60.074337,14154000
2024-03-12,60.950001,61.570000,60.650002,61.410000,60.817097,16613100
2024-03-13,61.259998,61.459999,60.880001,61.279999,60.688351,15935200
2024-03-14,61.279999,61.439999,60.599998,61.020000,60.636673,16584700
2024-03-15,60.680000,61.150002,60.459999,60.680000,60.298813,50904600
2024-03-18,60.689999,60.900002,60.389999,60.860001,60.477684,16801700
2024-03-19,60.970001,61.070000,60.599998,60.869999,60.487617,12353600
2024-03-20,60.840000,61.279999,60.740002,61.250000,60.865231,12007600
2024-03-21,61.279999,61.660000,61.049999,61.450001,61.063976,14265900
2024-03-22,61.320000,61.529999,60.849998,60.869999,60.487617,14025400
2024-03-25,60.869999,60.990002,60.360001,60.570000,60.189503,14186600
2024-03-26,60.459999,60.830002,60.230000,60.509998,60.129875,13738300
2024-03-27,60.869999,61.049999,60.380001,60.720001,60.338562,14363400
2024-03-28,60.660000,60.770000,60.160000,60.169998,59.792015,17535100
2024-04-01,60.310001,60.759998,59.930000,60.000000,59.623081,13837600
2024-04-02,59.900002,60.099998,58.880001,59.160000,58.788361,19510100
2024-04-03,59.380001,59.500000,58.939999,59.430000,59.056664,14615100
2024-04-04,59.540001,59.810001,59.290001,59.500000,59.126225,14436100
2024-04-05,59.549999,60.040001,59.490002,59.849998,59.474022,10332300
2024-04-08,59.599998,60.040001,59.419998,59.779999,59.404465,11070100
2024-04-09,59.869999,59.970001,59.299999,59.790001,59.414406,10015900
2024-04-10,59.619999,60.759998,59.389999,60.619999,60.239185,15097600
2024-04-11,60.750000,60.889999,60.070000,60.090000,59.712517,10987600
2024-04-12,60.000000,60.720001,59.950001,60.139999,59.762203,12278100
2024-04-15,60.509998,60.700001,59.910000,59.930000,59.553524,10557200
2024-04-16,60.029999,60.290001,59.779999,59.840000,59.464088,14726300
2024-04-17,60.150002,60.430000,59.570000,59.650002,59.275284,15329700
2024-04-18,59.830002,59.939999,59.220001,59.259998,58.887730,12061500
2024-04-19,59.450001,59.669998,58.970001,59.529999,59.156036,14160200
2024-04-22,59.560001,60.400002,59.040001,60.139999,59.762203,14910000
2024-04-23,60.250000,60.349998,58.560001,59.090000,58.718800,17963900
2024-04-24,58.980000,60.040001,58.810001,59.869999,59.493896,18529100
2024-04-25,60.049999,60.529999,59.830002,60.209999,59.831764,19263000
2024-04-26,60.110001,60.389999,60.000000,60.160000,59.782078,11045200
2024-04-29,60.180000,60.389999,59.939999,60.240002,59.861580,9785100
2024-04-30,60.200001,60.299999,59.160000,59.349998,58.977165,14209200
2024-05-01,59.310001,59.410000,58.720001,58.849998,58.480305,15464300
2024-05-02,58.939999,59.889999,58.580002,59.709999,59.334904,17574100
2024-05-03,59.619999,59.980000,59.139999,59.820000,59.444214,14207400
2024-05-06,60.000000,60.000000,59.389999,59.869999,59.493896,11119400
2024-05-07,60.169998,60.799999,60.049999,60.619999,60.239185,14520200
2024-05-08,60.630001,60.849998,60.220001,60.299999,59.921200,11015700
2024-05-09,60.200001,60.580002,59.950001,60.439999,60.268211,14550500
2024-05-10,60.410000,60.580002,60.160000,60.480000,60.308098,12356600
2024-05-13,60.619999,61.349998,60.290001,60.410000,60.238297,19260500
2024-05-14,60.520000,60.549999,59.439999,59.860001,59.689861,18780100
2024-05-15,59.830002,59.939999,59.470001,59.830002,59.659946,22240600
2024-05-16,64.220001,64.419998,62.939999,64.010002,63.828068,60545600
2024-05-17,64.239998,64.879997,63.630001,64.650002,64.466248,29330400
2024-05-20,64.419998,64.760002,63.869999,64.180000,63.997581,15001400
2024-05-21,64.529999,65.190002,64.449997,65.150002,64.964828,17131700
2024-05-22,64.980003,65.690002,64.730003,65.250000,65.064537,14879400
2024-05-23,65.169998,65.519997,64.559998,64.839996,64.655701,16222900
2024-05-24,65.129997,65.690002,65.010002,65.379997,65.194168,11793800
2024-05-28,65.220001,65.470001,64.739998,65.040001,64.855141,13349600
2024-05-29,64.750000,65.209999,64.650002,64.919998,64.735474,11538600
2024-05-30,64.930000,65.169998,64.769997,64.889999,64.705559,13053500
2024-05-31,64.669998,65.900002,64.160004,65.760002,65.573090,27632200
2024-06-03,65.510002,65.839996,65.160004,65.820000,65.632919,11578700
2024-06-04,65.989998,66.639999,65.830002,66.599998,66.410698,14780800
2024-06-05,66.570000,67.150002,66.279999,67.089996,66.899307,14982700
2024-06-06,67.059998,67.440002,66.769997,67.150002,66.959137,13256000
2024-06-07,67.400002,67.570000,65.639999,65.879997,65.692749,20213200
2024-06-10,67.190002,67.330002,66.269997,66.959999,66.769676,21667400
2024-06-11,66.949997,66.959999,66.349998,66.730003,66.540337,13367500
2024-06-12,66.849998,66.940002,65.900002,66.309998,66.121521,11704700
2024-06-13,66.300003,66.760002,65.949997,66.699997,66.510414,11196600
2024-06-14,66.540001,67.110001,66.300003,67.019997,66.829506,12590100
2024-06-17,66.919998,67.440002,66.410004,67.419998,67.228371,12103000
2024-06-18,67.629997,67.870003,67.300003,67.599998,67.407860,12093500
2024-06-20,67.349998,68.129997,67.300003,68.010002,67.816696,13860800
2024-06-21,68.260002,68.550003,67.830002,67.910004,67.716980,25891500
2024-06-24,68.050003,69.040001,67.900002,68.900002,68.704170,12470400
2024-06-25,67.169998,67.589996,66.550003,67.419998,67.228371,20904000
2024-06-26,67.400002,68.599998,67.209999,68.290001,68.095901,14177500
2024-06-27,68.290001,68.580002,67.669998,67.879997,67.687065,12899200
2024-06-28,67.870003,68.099998,67.320000,67.709999,67.517548,18816700
2024-07-01,67.889999,68.239998,67.250000,67.480003,67.288208,8666000
2024-07-02,67.440002,68.080002,67.260002,68.070000,67.876526,9436500
2024-07-03,67.809998,68.250000,67.620003,68.239998,68.046036,6287500
2024-07-05,68.160004,70.150002,68.099998,70.040001,69.840927,21586100
2024-07-08,69.900002,70.139999,69.349998,69.680000,69.481949,12077700
2024-07-09,69.900002,70.250000,69.669998,69.900002,69.701324,9758400
2024-07-10,70.099998,70.440002,69.720001,70.410004,70.209877,10803400
2024-07-11,70.180000,70.449997,69.260002,69.800003,69.601608,15624800
2024-07-12,69.900002,70.029999,69.169998,69.239998,69.043198,12145300
2024-07-15,69.300003,69.970001,69.300003,69.610001,69.412148,10171100
2024-07-16,69.820000,70.239998,69.580002,69.989998,69.791061,9836800
2024-07-17,70.180000,71.099998,69.949997,71.029999,70.828110,13533800
2024-07-18,70.680000,71.190002,70.430000,70.820000,70.618706,10682700
2024-07-19,71.199997,71.330002,70.650002,70.750000,70.548904,11665500
2024-07-22,70.860001,71.260002,70.230003,70.379997,70.179955,12666100
2024-07-23,70.470001,70.699997,70.110001,70.650002,70.449196,9263600
2024-07-24,70.519997,70.839996,70.339996,70.599998,70.399330,22490800
2024-07-25,70.599998,70.769997,69.949997,70.019997,69.820976,18821200
2024-07-26,70.230003,70.239998,68.830002,69.779999,69.581665,16789300
2024-07-29,69.849998,69.900002,69.129997,69.620003,69.422119,10315300
2024-07-30,69.550003,69.849998,68.980003,69.190002,68.993340,12522500
2024-07-31,69.180000,69.250000,68.290001,68.639999,68.444901,22908800
2024-08-01,68.910004,69.800003,68.519997,69.790001,69.591637,17275500
2024-08-02,69.599998,70.239998,67.739998,68.459999,68.265411,23578700
2024-08-05,68.099998,68.580002,66.910004,67.589996,67.397888,20770500
2024-08-06,67.839996,68.629997,67.680000,67.739998,67.547462,14815100
2024-08-07,67.870003,68.010002,66.809998,66.910004,66.719826,18499200
2024-08-08,66.839996,67.919998,66.669998,67.660004,67.467690,12489800
2024-08-09,67.849998,68.220001,67.330002,67.949997,67.756859,13805600
2024-08-12,68.339996,69.220001,68.070000,68.699997,68.504730,17385300
2024-08-13,68.430000,68.610001,67.139999,68.129997,67.936348,26557900
2024-08-14,67.919998,68.790001,67.849998,68.660004,68.464851,22928600
2024-08-15,74.120003,74.440002,72.779999,73.180000,72.972000,49567500
2024-08-16,72.699997,73.610001,72.519997,73.449997,73.449997,19872100
2024-08-19,73.389999,73.980003,73.339996,73.720001,73.720001,13709300
2024-08-20,73.750000,74.750000,73.720001,74.540001,74.540001,14434000
2024-08-21,75.300003,75.580002,74.589996,75.239998,75.239998,14832000
2024-08-22,75.370003,76.220001,75.150002,75.580002,75.580002,16511100
2024-08-23,75.599998,75.809998,75.010002,75.699997,75.699997,12299100
2024-08-26,75.900002,76.209999,75.570000,76.029999,76.029999,9508200
2024-08-27,76.449997,76.449997,75.769997,76.129997,76.129997,11557800
2024-08-28,76.279999,76.430000,75.809998,76.080002,76.080002,9814300
2024-08-29,75.989998,76.470001,75.669998,76.419998,76.419998,11856800
2024-08-30,76.440002,77.470001,76.220001,77.230003,77.230003,23230000
2024-09-03,77.330002,77.809998,76.800003,77.169998,77.169998,22657800
2024-09-04,77.330002,77.480003,76.730003,77.239998,77.239998,18439900
